ID,Stock Code,UPC Full,Name,Size,Default Qty,unit cost,latest cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Don Not Discount,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No
"4616","1820025010","018200250101","MICHELOB ULTRA 24OZ CAN 25OZ","25OZ","1","1.61","1.61","2.25","","","","","Tax","DOMESTIC BEER","BEER","HIGRADE","47.00","47.00","28.44","3","3","C","0","general",,"19520","15","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4617","2620014060","26200140605","SLIM JIM SPICY SMOKED GIANT MOSTER SIZE ","MISC","1","1.04","1.04","2.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","56.00","56.00","65.22","0","0","D","0","general",,"19521","18","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4618","1708287634","17082876348","JACK LINKS BEEF STEAK HOUSE 2.5oz","null","1","5.84","5.84","7.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","13.00","13.00","26.91","0","0","D","0","general",,"19525","8","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4619","9277300069","892773000697","BOOM CHICKA POP LITE 5OZ","null","1","2.58","2.58","4.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","0.00","0.00","48.30","0","0","D","0","general",,"19522","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4620","1878001503","818780015035","BOOM CHICKA POP BUTTER 5OZ","null","1","2.74","2.74","4.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","0.00","0.00","45.09","0","0","D","0","general",,"19523","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4621","1708287749","017082877499","JACK LINKS BEEF JERKY TERIYAKI 1.25 OZ BAG 1oz","null","1","2.70","2.34","3.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","15.00","15.00","32.33","0","0","D","0","general",,"19524","10","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4622","5043800287","850438002875","HALF ACRE TOME 16OZ","16OZ","1","2.31","2.31","3.99","4","9.24","9.24","11.99","Tax","MICRO BREWS","BEER","HBHB","5.00","5.00","42.11","0","0","D","0","general",,"19540","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4623","6242508789","662425087891","JACK'S ABBY POST SHIFT 16OZ","16OZ","1","1.73","1.73","2.99","4","6.92","6.92","8.99","Tax","MICRO BREWS","BEER","HBHB","8.00","8.00","42.14","0","0","D","0","general",,"19541","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4624","3770409416","637704094167","TROEGS PERPETUAL HAZE 16OZ","16OZ","1","2.69","2.69","3.99","4","10.76","10.76","13.99","Tax","MICRO BREWS","BEER","HBHB","0.00","0.00","32.58","24.0","3","D","0","general",,"19543","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4625","1480000040","01484035","CLAMATO JUICE 5OZ","MISC","1","1.00","1.00","1.49","","","","","Tax","MIXERS","NON ALC","LJZ","41.00","41.00","32.89","0","0","D","0","general",,"19526","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4626","3770400434","637704004340","TROEGS ANTHOLOGY VARIETY 12OZ","12OZ","1","1.28","1.28","1.66","12, 24","15.36, 30.72","15.36, 30.72","18.99, 34.99","Tax","MICRO BREWS","BEER","HBHB","0.00","0.00","22.89","24","24","D","0","general",,"19544","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4627","1642902117","816429021171","SHIP BOTTOM COASTAL LIVING 16OZ","16OZ","1","9.17","2.29","10.99","","","","","Tax","MICRO BREWS","BEER","SHIPB","9.00","9.00","16.56","0","0","D","0","general",,"19546","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4628","1642902046","816429020464","SHIP BOTTOM SWELL DORADO IPA 16OZ","16OZ","1","3.04","3.04","4.49","4","12.16","12.16","15.99","Tax","MICRO BREWS","BEER","SHIPB","0.00","0.00","32.29","24","24","D","0","general",,"19547","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4629","5149724544","51497245443","BATTLE RIVER CORTHOUSE SOUR 16OZ","16OZ","1","2.79","2.79","3.99","4","11.16","11.16","14.99","Tax","MICRO BREWS","BEER","SHIPB","0.00","0.00","30.08","24","24","D","0","general",,"19548","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4630","4580997393","745809973932","TOMS RIVER OKTOBERFEST 16OZ CAN 16OZ","16OZ","1","3.33","3.33","4.99","4","13.32","13.32","17.99","Tax","MICRO BREWS","BEER","TRB","0.00","0.00","33.27","24","24","D","0","general",,"19549","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4631","8200000614","08261405","SMIRNOFF ZERO INFUSIONS CUCUMBER LIME 50ML","50ML","1","0.70","0.70","0.99","","","","","Tax","VODKA","LIQUOR","ALLIED","20.00","20.00","29.29","0","0","D","0","general",,"19550","120","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4632","1153801600","811538016001","BOODLES GIN 750ML","750ML","1","25.06","25.06","29.99","","","","","Tax","GIN IMPORTED","LIQUOR","ALLIED","0.00","0.00","16.44","12","12","D","0","general",,"19551","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4633","8200077659","082000776598","CROWN ROYAL VANILLA 750ML","750ML","1","28.09","28.09","31.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","1.00","1.00","12.19","12.0","1","B","0","general",,"19552","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4634","8954012522","89540125220","H. WALKER PEPPERMINT SCHNAPPS 750ML","750ML","1","10.31","10.31","11.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","ALLIED","0.00","0.00","14.01","12","12","D","0","general",,"19553","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4635","8723656537, 9541415431","","PASSOA PASSION FRUIT LIQUEUR 750ML","750ML","1","15.49","15.49","18.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","ALLIED","1.00, 0.00","1.00","18.43","0","0","D","0","general",,"19554","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4636","2105981750","721059817509","WILD TURKEY HONEY 750ML","750ML","1","23.09","23.09","24.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","2.00","2.00","7.60","0","0","D","0","general",,"19555","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4637","2620012345","26200123455","SLIM JIM DILL PICKLE ","MISC","1","0.95","0.95","1.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","10.00","10.00","52.26","0","0","D","0","general",,"19557","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4638","8820002195","88200021957","CHATEAU D'ESCLANS ROSE 750ML","750ML","1","16.37","16.37","20.99","","","","","Tax","WINE FRENCH","WINE","FEDW","0.00","0.00","22.01","12","12","D","0","general",,"19556","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4639","1509902020","815099020200","TORTILLA JALAPENO LIME CHIPS 2.5oz","","1","1.37","1.37","1.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","7.00","7.00","31.16","3","3","C","0","general",,"19558","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4640","4289766000","42897660004","BIG LEAGUE CHEW ORIGINAL 2.5oz","null","1","1.01","1.01","2.99","","","","","Tax","SNACKS/MERCH. TAX","GROCERY","LJZ","0.00","0.00","66.22","0","0","D","0","general",,"19559","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4641","1878001506","818780015066","BOOM CHICKA POP DARK CHOCOLATE 5OZ","null","1","2.79","2.79","4.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","0.00","0.00","44.09","0","0","D","0","general",,"19560","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4642","5293500115","852935001153","CHOPIN VODKA 750ML","750ML","1","18.49","18.49","26.99","","","","","Tax","VODKA","LIQUOR","OPICI","6.00","6.00","31.49","0","0","D","0","general",,"19561","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4643","5283023518","752830235182","LONE PINE DDH MOSAIC OH J 16OZ","16OZ","1","3.56","3.56","4.99","4","14.24","14.24","17.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","28.66","0","0","D","0","general",,"10117","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4644","5001782909","850017829091","HELLS KITCHEN SELTZER VARIETY 12PK 12OZ","12OZ","1","16.50","1.34","19.99","","","","","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","17.46","0","0","D","0","general",,"19564","2","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4645","5283023458","752830234581","LONE PINE SAPPHIRE UNICORN DIPA 16OZ","16OZ","1","3.16","3.16","4.99","4","12.64","12.64","16.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","36.67","0","0","D","0","general",,"19565","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4646","8378322812","83783228120","SIERRA NEVADA SEASONAL 12-PACK BTLS 12OZ","12OZ","1","1.31","1.31","1.71","12","15.72","15.72","18.99","Tax","MICRO BREWS","BEER","SPSP","0.00","0.00","23.39","0","0","D","0","general",,"19566","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4648","1208631391","012086313912","DROUHIN ST VERAN 750ML","750ML","1","21.66","21.66","27.99","","","","","Tax","WINE FRENCH","WINE","FEDW","2.00","2.00","22.62","0","0","D","0","general",,"19568","12","",,1,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4649","1208632201","012086322013","DROUGHIN VAUDON CHABLIS 750ML","750ML","1","23.67","23.67","24.99","","","","","Tax","WINE FRENCH","WINE","FEDW","11.00","11.00","5.28","0","0","D","0","general",,"19569","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4650","5969300150","859693001500","LADOUCETTE SAUV BLANC 750ML","750ML","1","14.33","14.33","17.99","","","","","Tax","WINE FRENCH","WINE","FEDW","1.00","1.00","20.34","0","0","D","0","general",,"19570","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4651","8458500868","784585008681","LE JADE PICPOUL DE PIN 750ML","750ML","1","9.33","9.33","12.99","","","","","Tax","WINE FRENCH","WINE","FEDW","11.00","11.00","28.18","0","0","D","0","general",,"19571","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4652","8678521253, 8678521251","","LUNETTA ROSE SPARKLING 187ML","187ML","1","2.89","2.89","3.99","3","8.67","8.67","10.99","Tax","CHAMPAGNE IMPORT","SPARKLING","FEDW","0.00, 0.00","0.00","27.57","24","24","D","0","general",,"19572","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4653","5000357419","850003574196","TWO CHICKS LEMON STRAWBERRY KISS 350ML","","1","10.99","10.99","12.99","","","","","Tax","RTD COCKTAILS","LIQUOR","FEDW","11.00","11.00","15.40","0","0","D","0","general",,"19573","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4654","5000357420","850003574202","TWO CHICKS CRANBERRY TARTINI 12OZ","12OZ","1","11.12","10.99","12.99","","","","","Tax","RTD COCKTAILS","LIQUOR","FEDW","4.00","4.00","14.40","6.0","1","B","0","general",,"19574","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4655","8017520070","080175200702","CARPINETO DOGAJOLO ROSATO 750ML","750ML","1","10.09","10.09","12.99","","","","","Tax","WINE ITALIAN","WINE","OPICI","1.00","1.00","22.32","0","0","D","0","general",,"19575","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4656","8017520076","080175200764","CARPINETO DOGAJOLO WHITE 750ML","750ML","1","10.09","10.09","12.99","","","","","Tax","WINE ITALIAN","WINE","OPICI","0.00","0.00","22.32","0","0","D","0","general",,"19576","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4657","3354400106","33544001066","CORONA LIMONADE SELTZER 12PK 12OZ","12OZ","1","1.38","1.38","1.79","12","16.56","16.56","21.99","Tax","IMPORT BEER","BEER","SPSP","0.00","0.00","22.91","24","24","D","0","general",,"19579","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4658","3061391767","30613917679","BROOKLYN HARD SELTZER 12PK 12OZ","12OZ","1","1.19","1.19","1.54","12","14.28","14.28","18.99","Tax","MICRO BREWS","BEER","SPSP","0.00","0.00","22.73","24","24","D","0","general",,"19578","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4660","8500003337","085000033371","BLACK BOX BUTTERY CHARD 3.0LT","3LT","1","19.01","19.01","19.99","","","","","Tax","WINE BOX","WINE","GAGA","3.00","3.00","4.90","6.0","2","B","0","general",,"19581","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4661","8500002986","085000029862","HIGH NOON VARIETY 12PK 12OZ","12OZ","1","23.32","23.25","27.99","","","","","Tax","DOMESTIC BEER","BEER","GAGA","43.00","43.00","16.68","22.0","22","A","0","general",,"19582","2","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4662","8520002720","085200027200","AVISSI PROSECCO 750ML","750ML","1","9.12","9.33","11.99","","","","","Tax","CHAMPAGNE IMPORT","SPARKLING","ALLIED","6.00","6.00","23.94","0","0","D","0","general",,"19583","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4663","1003551032","810035510326","BUTTERFLY CANNON BLUE TEQUILA 750ML","750ML","1","29.49","29.49","38.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","3.00","3.00","24.37","0","0","D","0","general",,"19584","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4664","1003551028","810035510289","BUTTERFLY CANNON CRISTALINO TEQUILA 750ML","750ML","1","29.49","29.49","38.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","3.00","3.00","24.37","0","0","D","0","general",,"19585","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4665","1003551036","810035510364","BUTTERFLY CANNON ROSA TEQUILA 750ML","750ML","1","29.49","29.49","38.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","5.00","5.00","24.37","0","0","D","0","general",,"19586","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4666","8835212651","088352126517","EXOTICO BLANCO 750ML","750ML","1","14.09","14.09","16.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","16.00","16.00","17.07","12.0","4","A","0","general",,"19587","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4667","1003551034","810035510340","BUTTERFLY CANNON BLUE TEQUILA 50ML","50ML","1","2.99","2.99","3.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","21.00","21.00","25.06","0","0","D","0","general",,"19588","60","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4668","1003551038","810035510388","BUTTERFLY CANNON ROSA TEQUILA 50ML","50ML","1","3.06","3.06","3.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","0.00","0.00","23.31","0","0","D","0","general",,"19589","15","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4670","5111500221","851115002218","HONORO VERA GARNACHA 750ML","750ML","1","6.00","6","8.99","","","","","Tax","WINE SPANISH","WINE","OPICI","12.00","12.00","33.26","0","0","D","0","general",,"19595","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4671","2720000661","2766128","CAPRI MENTHOL JADE 100s","100s","1","11.66","11.66","12.99","","","","","Tax","CIGARETTES","TOBACCO","LJZ","0.00","0.00","10.24","10","10","D","0","general",,"19593","10","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4672","5111500262","851115002621","HONORO VERA CABERNET 750ML","750ML","1","6.00","6","9.99","","","","","Tax","WINE SPANISH","WINE","OPICI","14.00","14.00","39.94","0","0","D","0","general",,"19594","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4673","5111500253","851115002539","HONORO VERA ROSE 750ML","750ML","1","6.00","6","8.99","","","","","Tax","WINE SPANISH","WINE","OPICI","11.00","11.00","33.26","1","1","C","0","general",,"19596","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4674","8520002081","085200020812","IRON & SAND CABERNET 750ML","750ML","1","16.67","16.67","19.99","","","","","Tax","WINE CABERNET","WINE","ALLIED","2.00","2.00","16.61","0","0","D","0","general",,"19597","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4675","0946000039","009460000391","TERRA D'ORO PINOT GRIGIO 750ML","750ML","1","8.67","8.67","12.99","","","","","Tax","WINE PINO GRIGIO","WINE","ALLIED","0.00","0.00","33.26","12.0","1","D","0","general",,"19598","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4676","0946000012","009460000124","TERRA D'ORO ZINFANDEL 750ML","750ML","1","10","10","14.99","","","","","Tax","WINE CABERNET","WINE","ALLIED","1.00","1.00","33.29","0","0","D","0","general",,"19599","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4677","3410001242","34100012427","LEINENKUGEL CHOCOLATE DUNKEL COLLAB LAGER 12OZ","12OZ","1","1.42","1.42","1.84","6, 24","8.52, 34.08","8.52, 34.08","10.99, 36.99","Tax","MICRO BREWS","BEER","SPSP","0.00","0.00","22.83","24","24","D","0","general",,"19600","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4679","3410057256","034100572563","MILLER LITE 18-PACK BTL 12OZ","12OZ","1","16.75","0.93","18.99","","","","","Tax","DOMESTIC BEER","BEER","SPSP","0.00","0.00","11.80","0","0","D","0","general",,"19604","1","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4680","3918300081","839183000817","ATTEMS PINOT GRIGIO 750ML","750ML","1","13.67","13.67","15.99","","","","","Tax","WINE PINO GRIGIO","WINE","ALLIED","6.00","6.00","14.51","0","0","D","0","general",,"19612","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4681","3410000959","3495915","VIZZY RASPBERRY LEMONADE SELTZER 24OZ","24OZ","1","2","2","2.99","","","","","Tax","MICRO BREWS","BEER","SPSP","0.00","0.00","33.11","0","0","D","0","general",,"19610","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4682","8487815400","084878154003","LAURENT- PERRIER BRUT LA CUVEE 750ML","750ML","1","55.00","55","59.99","","","","","Tax","CHAMPAGNE IMPORT","SPARKLING","FEDW","2.00","2.00","8.32","0","0","D","0","general",,"19611","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4683","8469240055","084692400553","JADOT BEAUJOLAIS VILLAGES 375ML","375ML","1","4.99","4.99","7.99","","","","","Tax","WINE FRENCH","WINE","ALLIED","0.00","0.00","37.55","0","0","D","0","general",,"19613","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4684","1820012989","018200129896","MICHELOB ULTRA PRICKLY PEAR 6-PACK BTLS 12OZ","12OZ","1","9.43","9.41","10.99","","","","","Tax","DOMESTIC BEER","BEER","HIGRADE","3.00","3.00","14.19","1","1","C","0","general",,"19614","4","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4685","8769200971","87692009719","TRULY MIX 24PK 12OZ","12OZ","1","1.17","1.17","1.52","24","28.08","28.08","33.99","Tax","DOMESTIC BEER","BEER","SPSP","0.00","0.00","23.03","24","24","D","0","general",,"19618","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4686","4499613993","644996139933","WOLFFER DRY ROSE CIDER CANS 12OZ","12OZ","1","10.58","10.58","12.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","2.00","2.00","18.55","6.0","1","B","0","general",,"19621","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4687","3770490010","637704900109","TROEGS TRAIL DAY 16OZ","16OZ","1","1.75","1.75","2.27","4","7.0","7.0","9.99","Tax","MICRO BREWS","BEER","HBHB","0.00","0.00","22.91","24","24","D","0","general",,"19620","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4688","4499613990","644996139902","WOLFFER DRY BOTANICAL CIDER 12OZ","12OZ","1","10.58","2.65","13.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","3.00","3.00","24.37","0","0","D","0","general",,"19622","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4689","1403608701","614036087012","NEW HOLLAND CLOCK WORK ORANGE 750ML","750ML","1","21.49","21.49","30.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","2.00","2.00","30.66","0","0","D","0","general",,"19623","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4690","6000112925","860001129250","WANDERING BARMAN BOOMERANG 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","4.00","4.00","43.29","0","0","D","0","general",,"19624","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4691","6000112923","860001129236","WANDERING BARMAN FOMO 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","21.00","21.00","43.29","0","0","D","0","general",,"19625","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4692","6000112924","860001129243","WANDERING BARMAN IRON LADY 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","18.00","18.00","43.29","0","0","D","0","general",,"19626","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4693","6000112922","860001129229","WANDERING BARMAN MISS CASANOVA 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","16.00","16.00","43.29","0","0","D","0","general",,"19627","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4694","6000112926","860001129267","WANDERING BARMAN LA NINA 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","35.00","35.00","43.29","0","0","D","0","general",,"19628","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4695","1153801809","811538018098","SEXTON IRISH WHISKEY 750ML","750ML","1","28.09","28.09","31.99","","","","","Tax","IRISH","LIQUOR","ALLIED","3.00","3.00","12.19","0","0","D","0","general",,"19629","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4696","8900001871","89000018710","MR. BOSTON TRIPLE SEC 1.0LT","1.0LT","1","4.79","4.79","5.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","0.00","0.00","20.03","12","12","D","0","general",,"19630","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4697","8974476634","89744766342","BOLLA MERLOT 750ML","750ML","1","7.79","7.79","9.99","","","","","Tax","WINE ITALIAN","WINE","FEDW","0.00","0.00","22.02","12","12","D","0","general",,"19631","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4698","4878930010","748789300101","CAPEZZANA BARCO REALE 750ML","750ML","1","10","10","14.99","","","","","Tax","WINE ITALIAN","WINE","FEDW","1.00","1.00","33.29","12.0","3","B","0","general",,"19633","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4699","1408041445","3114080414453","ROEDERER ESTATE COLLECTION 750ML","750ML","1","57.00","52","64.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","FEDW","2.00","2.00","12.29","6.0","3","A","0","general",,"19632","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4700","4878960003","748789600034","CULTUSBONI CETAMURA CHIANTI CLASSICO 750ML","750ML","1","9.33","9.33","14.99","","","","","Tax","WINE ITALIAN","WINE","FEDW","4.00","4.00","37.76","0","0","D","0","general",,"19634","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4701","9017982049","690179820492","MING RIVER SICHUAN BAIJIU 750ML","750ML","1","28.50","26","34.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","0.00","0.00","18.55","0","0","D","0","general",,"19635","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4702","8066077605","080660776057","CARAVELLA LIMONCELLO 750ML","750ML","1","18.09","17.5","22.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","5.00","5.00","21.31","0","0","D","0","general",,"10118","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4703","8066077623","80660776231","CARAVELLA LIMONCELLO 50ML","50ML","1","0.94","0.94","1.49","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","6.00","6.00","36.91","0","0","D","0","general",,"19638","120","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4704","8066077616","080660776163","CARAVELLA ORANGCELLO 750ML","750ML","1","18.09","17.5","22.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","5.00","5.00","21.31","0","0","D","0","general",,"19637","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4705","0301200512","603012005126","CHRONIC SPRITZ & GIGGLE SPARKING WINE 750ML","750ML","1","10.00","10","13.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","OPICI","9.00","9.00","28.52","12.0","1","B","0","general",,"19641","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4706","7255884004","072558840049","OLIVE JUICE DIRTY MARTINI 375ML","375ML","1","3.31","3.31","4.99","","","","","Tax","MIXERS","NON ALC","LJZ","10.00","10.00","33.67","0","0","D","0","general",,"19639","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4707","3972800957","839728009572","CHRONIC ROSE PINK PEDALS 750ML","750ML","1","10","10","13.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","OPICI","1.00","1.00","28.52","0","0","D","0","general",,"19642","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4708","8366410730","083664107308","GLENFIDDICH 12 YR 1.75LT","1.75LT","1","99.09","99.09","99.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","24.00","24.00","0.90","6.0","4","A","1","general",,"19644","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4709","2105995750","721059957502","RUSSELLS RESERVE 10 YR 750ML","750ML","1","44.09","44.09","44.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","6.00","6.00","2.00","0","0","D","0","general",,"19643","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4710","1613602015","816136020153","GHOST TEQUILA 750ML","750ML","1","25.09","25.09","31.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","5.00","5.00","21.57","0","0","D","0","general",,"19645","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4711","1613602780","816136027800","GHOST TEQUILA 50ML","50ML","1","1.51","1.51","1.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","31.00","31.00","24.12","0","0","D","0","general",,"19646","120","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4712","8711603612","87116036123","REVEL STOKE PECAN WHISKY 750ML","750ML","1","16.74","16.74","21.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","0.00","0.00","23.87","12","12","D","0","general",,"19647","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
